currency_code,rate,date 
TWD,1.8632,2025-12-23
TWD,1.8632,2025-12-24
TWD,1.8632,2025-12-25
TWD,1.8695,2025-12-26
TWD,1.8695,2025-12-27
TWD,1.8695,2025-12-28
TWD,1.8739,2025-12-29
TWD,1.8739,2025-12-30
TWD,1.8739,2025-12-31
USD,58.7567,2025-12-01
USD,58.789,2025-12-02
USD,58.8901,2025-12-03
USD,58.9012,2025-12-04
USD,59.07,2025-12-05
USD,59.07,2025-12-06
USD,59.07,2025-12-07
USD,59.1234,2025-12-08
USD,59.2345,2025-12-09
USD,59.3456,2025-12-10
USD,59.4567,2025-12-11
USD,59.097,2025-12-12
USD,59.097,2025-12-13
USD,59.097,2025-12-14
USD,58.9876,2025-12-15
USD,58.8901,2025-12-16
USD,58.789,2025-12-17
USD,58.645,2025-12-18
USD,58.5678,2025-12-19
USD,58.5678,2025-12-20
USD,58.5678,2025-12-21
USD,58.645,2025-12-22
USD,58.684,2025-12-23
USD,58.684,2025-12-24
USD,58.684,2025-12-25
USD,58.752,2025-12-26
USD,58.752,2025-12-27
USD,58.752,2025-12-28
USD,58.805,2025-12-29
USD,58.805,2025-12-30
USD,58.805,2025-12-31
VES,0.2245,2025-12-01
VES,0.2234,2025-12-02
VES,0.2212,2025-12-03
VES,0.2189,2025-12-04
VES,0.2323,2025-12-05
VES,0.2323,2025-12-06
VES,0.2323,2025-12-07
VES,0.2312,2025-12-08
VES,0.2289,2025-12-09
VES,0.2256,2025-12-10
VES,0.2234,2025-12-11
VES,0.2213,2025-12-12
VES,0.2213,2025-12-13
VES,0.2213,2025-12-14
VES,0.2189,2025-12-15
VES,0.2156,2025-12-16
VES,0.2134,2025-12-17
VES,0.2103,2025-12-18
VES,0.2089,2025-12-19
VES,0.2089,2025-12-20
VES,0.2089,2025-12-21
VES,0.206,2025-12-22
VES,0.204,2025-12-23
VES,0.204,2025-12-24
VES,0.204,2025-12-25
VES,0.2022,2025-12-26
VES,0.2022,2025-12-27
VES,0.2022,2025-12-28
VES,0.1999,2025-12-29
VES,0.1999,2025-12-30
VES,0.1999,2025-12-31
ZAR,3.5567,2025-12-01
ZAR,3.5456,2025-12-02
ZAR,3.5345,2025-12-03
ZAR,3.5123,2025-12-04
ZAR,3.4769,2025-12-05
ZAR,3.4769,2025-12-06
ZAR,3.4769,2025-12-07
ZAR,3.489,2025-12-08
ZAR,3.5012,2025-12-09
ZAR,3.5123,2025-12-10
ZAR,3.5234,2025-12-11
ZAR,3.5033,2025-12-12
ZAR,3.5033,2025-12-13
ZAR,3.5033,2025-12-14
ZAR,3.4987,2025-12-15
ZAR,3.489,2025-12-16
ZAR,3.4767,2025-12-17
ZAR,3.4999,2025-12-18
ZAR,3.5123,2025-12-19
ZAR,3.5123,2025-12-20
ZAR,3.5123,2025-12-21
ZAR,3.4997,2025-12-22
ZAR,3.5133,2025-12-23
ZAR,3.5133,2025-12-24
ZAR,3.5133,2025-12-25
ZAR,3.5308,2025-12-26
ZAR,3.5308,2025-12-27
ZAR,3.5308,2025-12-28
ZAR,3.5314,2025-12-29
ZAR,3.5314,2025-12-30
ZAR,3.5314,2025-12-31
AED,16.0073,2026-01-01
AED,16.0073,2026-01-02
AED,16.0073,2026-01-03
AED,16.0073,2026-01-04
AED,15.9812,2026-01-05
AED,15.994,2026-01-06
AED,16.0115,2026-01-07
AED,16.023,2026-01-08
AED,16.0185,2026-01-09
AED,16.0185,2026-01-10
AED,16.0185,2026-01-11
AED,16.0421,2026-01-12
AED,16.0395,2026-01-13
AED,16.021,2026-01-14
AED,16.0118,2026-01-15
AED,15.9984,2026-01-16
AED,15.9984,2026-01-17
AED,15.9984,2026-01-18
AED,16.0045,2026-01-19
AED,16.0152,2026-01-20
AED,16.031,2026-01-21
AED,16.0284,2026-01-22
AED,16.0415,2026-01-23
AED,16.0415,2026-01-24
AED,16.0415,2026-01-25
AED,16.0522,2026-01-26
AED,16.049,2026-01-27
AED,16.0374,2026-01-28
AED,16.0215,2026-01-29
AED,16.03,2026-01-30
AED,16.033,2026-01-31
ARS,0.0405,2026-01-01
ARS,0.0405,2026-01-02
ARS,0.0405,2026-01-03
ARS,0.0405,2026-01-04
ARS,0.0405,2026-01-05
ARS,0.0406,2026-01-06
ARS,0.0407,2026-01-07
ARS,0.0408,2026-01-08
ARS,0.0405,2026-01-09
ARS,0.0405,2026-01-10
ARS,0.0405,2026-01-11
ARS,0.0404,2026-01-12
ARS,0.0404,2026-01-13
ARS,0.0403,2026-01-14
ARS,0.0402,2026-01-15
ARS,0.0413,2026-01-16
ARS,0.0413,2026-01-17
ARS,0.0413,2026-01-18
ARS,0.0416,2026-01-19
ARS,0.0414,2026-01-20
ARS,0.0415,2026-01-21
ARS,0.0415,2026-01-22
ARS,0.0416,2026-01-23
ARS,0.0416,2026-01-24
ARS,0.0416,2026-01-25
ARS,0.0412,2026-01-26
ARS,0.0412,2026-01-27
ARS,0.0411,2026-01-28
ARS,0.041,2026-01-29
ARS,0.0407,2026-01-30
ARS,0.0408,2026-01-31
AUD,39.2188,2026-01-01
AUD,39.2188,2026-01-02
AUD,39.2188,2026-01-03
AUD,39.2188,2026-01-04
AUD,39.3114,2026-01-05
AUD,39.4215,2026-01-06
AUD,39.5518,2026-01-07
AUD,39.631,2026-01-08
AUD,39.6114,2026-01-09
AUD,39.6114,2026-01-10
AUD,39.6114,2026-01-11
AUD,39.5275,2026-01-12
AUD,39.5015,2026-01-13
AUD,39.612,2026-01-14
AUD,39.7118,2026-01-15
AUD,39.8129,2026-01-16
AUD,39.8129,2026-01-17
AUD,39.8129,2026-01-18
AUD,39.6223,2026-01-19
AUD,39.8725,2026-01-20
AUD,40.0578,2026-01-21
AUD,40.101,2026-01-22
AUD,40.3512,2026-01-23
AUD,40.3512,2026-01-24
AUD,40.3512,2026-01-25
AUD,40.8696,2026-01-26
AUD,40.714,2026-01-27
AUD,40.5215,2026-01-28
AUD,40.3918,2026-01-29
AUD,40.311,2026-01-30
AUD,40.4925,2026-01-31
BHD,155.9747,2026-01-01
BHD,155.9747,2026-01-02
BHD,155.9747,2026-01-03
BHD,155.9747,2026-01-04
BHD,156.0125,2026-01-05
BHD,156.3214,2026-01-06
BHD,156.591,2026-01-07
BHD,156.8845,2026-01-08
BHD,156.9621,2026-01-09
BHD,156.9621,2026-01-10
BHD,156.9621,2026-01-11
BHD,156.9962,2026-01-12
BHD,157.112,2026-01-13
BHD,157.3415,2026-01-14
BHD,157.5118,2026-01-15
BHD,157.6742,2026-01-16
BHD,157.6742,2026-01-17
BHD,157.6742,2026-01-18
BHD,157.5727,2026-01-19
BHD,157.5575,2026-01-20
BHD,157.8058,2026-01-21
BHD,157.3919,2026-01-22
BHD,157.1152,2026-01-23
BHD,157.1152,2026-01-24
BHD,157.1152,2026-01-25
BHD,156.6127,2026-01-26
BHD,156.514,2026-01-27
BHD,156.3318,2026-01-28
BHD,156.0693,2026-01-29
BHD,156.2099,2026-01-30
BHD,156.029,2026-01-31
BND,45.556,2026-01-01
BND,45.556,2026-01-02
BND,45.556,2026-01-03
BND,45.556,2026-01-04
BND,45.6112,2026-01-05
BND,45.689,2026-01-06
BND,45.7415,2026-01-07
BND,45.812,2026-01-08
BND,45.8689,2026-01-09
BND,45.8689,2026-01-10
BND,45.8689,2026-01-11
BND,45.7961,2026-01-12
BND,45.811,2026-01-13
BND,45.8824,2026-01-14
BND,45.9215,2026-01-15
BND,45.9777,2026-01-16
BND,45.9777,2026-01-17
BND,45.9777,2026-01-18
BND,45.9004,2026-01-19
BND,46.0649,2026-01-20
BND,46.1634,2026-01-21
BND,46.0174,2026-01-22
BND,46.1215,2026-01-23
BND,46.1215,2026-01-24
BND,46.1215,2026-01-25
BND,46.3046,2026-01-26
BND,46.221,2026-01-27
BND,46.1158,2026-01-28
BND,46.4365,2026-01-29
BND,46.4014,2026-01-30
BRL,10.734,2026-01-01
BRL,10.734,2026-01-02
BRL,10.734,2026-01-03
BRL,10.734,2026-01-04
BRL,10.7412,2026-01-05
BRL,10.8214,2026-01-06
BRL,10.8915,2026-01-07
BRL,10.941,2026-01-08
BRL,10.9782,2026-01-09
BRL,10.9782,2026-01-10
BRL,10.9782,2026-01-11
BRL,10.9325,2026-01-12
BRL,10.9418,2026-01-13
BRL,10.992,2026-01-14
BRL,11.0215,2026-01-15
BRL,11.0543,2026-01-16
BRL,11.0543,2026-01-17
BRL,11.0543,2026-01-18
BRL,11.0112,2026-01-19
BRL,11.0613,2026-01-20
BRL,11.0626,2026-01-21
BRL,11.1514,2026-01-22
BRL,11.2315,2026-01-23
BRL,11.2315,2026-01-24
BRL,11.2315,2026-01-25
BRL,11.1623,2026-01-26
BRL,11.214,2026-01-27
BRL,11.2415,2026-01-28
BRL,11.319,2026-01-29
BRL,11.3469,2026-01-30
CAD,42.8374,2026-01-01
CAD,42.8374,2026-01-02
CAD,42.8374,2026-01-03
CAD,42.8374,2026-01-04
CAD,42.8115,2026-01-05
CAD,42.791,2026-01-06
CAD,42.7412,2026-01-07
CAD,42.696,2026-01-08
CAD,42.6723,2026-01-09
CAD,42.6723,2026-01-10
CAD,42.6723,2026-01-11
CAD,42.6115,2026-01-12
CAD,42.659,2026-01-13
CAD,42.7418,2026-01-14
CAD,42.7912,2026-01-15
CAD,42.8105,2026-01-16
CAD,42.8105,2026-01-17
CAD,42.8105,2026-01-18
CAD,42.7914,2026-01-19
CAD,42.8388,2026-01-20
CAD,42.9902,2026-01-21
CAD,42.8837,2026-01-22
CAD,43.0125,2026-01-23
CAD,43.0125,2026-01-24
CAD,43.0125,2026-01-25
CAD,43.1065,2026-01-26
CAD,43.251,2026-01-27
CAD,43.3418,2026-01-28
CAD,43.511,2026-01-29
CAD,43.6563,2026-01-30
CHF,74.1549,2026-01-01
CHF,74.1549,2026-01-02
CHF,74.1549,2026-01-03
CHF,74.1549,2026-01-04
CHF,74.112,2026-01-05
CHF,74.059,2026-01-06
CHF,73.9815,2026-01-07
CHF,73.921,2026-01-08
CHF,74.0368,2026-01-09
CHF,74.0368,2026-01-10
CHF,74.0368,2026-01-11
CHF,74.1158,2026-01-12
CHF,74.1925,2026-01-13
CHF,74.281,2026-01-14
CHF,74.3512,2026-01-15
CHF,74.4693,2026-01-16
CHF,74.4693,2026-01-17
CHF,74.4693,2026-01-18
CHF,74.4215,2026-01-19
CHF,74.5057,2026-01-20
CHF,75.316,2026-01-21
CHF,74.5801,2026-01-22
CHF,75.1215,2026-01-23
CHF,75.1215,2026-01-24
CHF,75.1215,2026-01-25
CHF,76.1943,2026-01-26
CHF,76.351,2026-01-27
CHF,76.5118,2026-01-28
CHF,76.9015,2026-01-29
CHF,77.0786,2026-01-30
CNY,8.4058,2026-01-01
CNY,8.4058,2026-01-02
CNY,8.4058,2026-01-03
CNY,8.4058,2026-01-04
CNY,8.4215,2026-01-05
CNY,8.436,2026-01-06
CNY,8.4412,2026-01-07
CNY,8.459,2026-01-08
CNY,8.4697,2026-01-09
CNY,8.4697,2026-01-10
CNY,8.4697,2026-01-11
CNY,8.4815,2026-01-12
CNY,8.491,2026-01-13
CNY,8.5024,2026-01-14
CNY,8.5118,2026-01-15
CNY,8.531,2026-01-16
CNY,8.531,2026-01-17
CNY,8.531,2026-01-18
CNY,8.5215,2026-01-19
CNY,8.529,2026-01-20
CNY,8.5458,2026-01-21
CNY,8.5183,2026-01-22
CNY,8.5015,2026-01-23
CNY,8.5015,2026-01-24
CNY,8.5015,2026-01-25
CNY,8.4795,2026-01-26
CNY,8.482,2026-01-27
CNY,8.4615,2026-01-28
CNY,8.481,2026-01-29
CNY,8.4723,2026-01-30
DKK,9.2459,2026-01-01
DKK,9.2459,2026-01-02
DKK,9.2459,2026-01-03
DKK,9.2459,2026-01-04
DKK,9.2312,2026-01-05
DKK,9.2215,2026-01-06
DKK,9.2158,2026-01-07
DKK,9.221,2026-01-08
DKK,9.2302,2026-01-09
DKK,9.2302,2026-01-10
DKK,9.2302,2026-01-11
DKK,9.2415,2026-01-12
DKK,9.251,2026-01-13
DKK,9.2618,2026-01-14
DKK,9.259,2026-01-15
DKK,9.2443,2026-01-16
DKK,9.2443,2026-01-17
DKK,9.2443,2026-01-18
DKK,9.239,2026-01-19
DKK,9.2592,2026-01-20
DKK,9.3352,2026-01-21
DKK,9.2804,2026-01-22
DKK,9.3115,2026-01-23
DKK,9.3115,2026-01-24
DKK,9.3115,2026-01-25
DKK,9.3539,2026-01-26
DKK,9.391,2026-01-27
DKK,9.4125,2026-01-28
DKK,9.431,2026-01-29
DKK,9.4414,2026-01-30
EUR,69.0547,2026-01-01
EUR,69.0547,2026-01-02
EUR,69.0547,2026-01-03
EUR,69.0547,2026-01-04
EUR,68.9512,2026-01-05
EUR,68.889,2026-01-06
EUR,68.8125,2026-01-07
EUR,68.896,2026-01-08
EUR,68.9725,2026-01-09
EUR,68.9725,2026-01-10
EUR,68.9725,2026-01-11
EUR,69.0415,2026-01-12
EUR,69.112,2026-01-13
EUR,69.2318,2026-01-14
EUR,69.196,2026-01-15
EUR,69.0577,2026-01-16
EUR,69.0577,2026-01-17
EUR,69.0577,2026-01-18
EUR,69.0112,2026-01-19
EUR,69.1785,2026-01-20
EUR,69.7368,2026-01-21
EUR,69.3166,2026-01-22
EUR,69.5215,2026-01-23
EUR,69.5215,2026-01-24
EUR,69.5215,2026-01-25
EUR,70.0663,2026-01-26
EUR,70.214,2026-01-27
EUR,70.3518,2026-01-28
EUR,70.469,2026-01-29
EUR,70.5007,2026-01-30
GBP,79.2195,2026-01-01
GBP,79.2195,2026-01-02
GBP,79.2195,2026-01-03
GBP,79.2195,2026-01-04
GBP,79.112,2026-01-05
GBP,79.0235,2026-01-06
GBP,78.9412,2026-01-07
GBP,79.1105,2026-01-08
GBP,79.189,2026-01-09
GBP,79.189,2026-01-10
GBP,79.189,2026-01-11
GBP,79.2143,2026-01-12
GBP,79.3512,2026-01-13
GBP,79.469,2026-01-14
GBP,79.398,2026-01-15
GBP,79.2215,2026-01-16
GBP,79.2215,2026-01-17
GBP,79.2215,2026-01-18
GBP,79.1634,2026-01-19
GBP,79.3245,2026-01-20
GBP,79.9912,2026-01-21
GBP,79.6105,2026-01-22
GBP,79.8024,2026-01-23
GBP,79.8024,2026-01-24
GBP,79.8024,2026-01-25
GBP,80.5118,2026-01-26
GBP,80.749,2026-01-27
GBP,80.9125,2026-01-28
GBP,81.1214,2026-01-29
GBP,81.2505,2026-01-30
HKD,7.5524,2026-01-01
HKD,7.5524,2026-01-02
HKD,7.5524,2026-01-03
HKD,7.5524,2026-01-04
HKD,7.541,2026-01-05
HKD,7.5485,2026-01-06
HKD,7.559,2026-01-07
HKD,7.5615,2026-01-08
HKD,7.5603,2026-01-09
HKD,7.5603,2026-01-10
HKD,7.5603,2026-01-11
HKD,7.5712,2026-01-12
HKD,7.569,2026-01-13
HKD,7.5615,2026-01-14
HKD,7.558,2026-01-15
HKD,7.5512,2026-01-16
HKD,7.5512,2026-01-17
HKD,7.5512,2026-01-18
HKD,7.554,2026-01-19
HKD,7.5615,2026-01-20
HKD,7.5689,2026-01-21
HKD,7.5662,2026-01-22
HKD,7.5718,2026-01-23
HKD,7.5718,2026-01-24
HKD,7.5718,2026-01-25
HKD,7.579,2026-01-26
HKD,7.5743,2026-01-27
HKD,7.569,2026-01-28
HKD,7.5515,2026-01-29
HKD,7.5463,2026-01-30
IDR,0.0035,2026-01-01
IDR,0.0035,2026-01-02
IDR,0.0035,2026-01-03
IDR,0.0035,2026-01-04
IDR,0.0035,2026-01-05
IDR,0.0035,2026-01-06
IDR,0.0036,2026-01-07
IDR,0.0036,2026-01-08
IDR,0.0036,2026-01-09
IDR,0.0036,2026-01-10
IDR,0.0036,2026-01-11
IDR,0.0036,2026-01-12
IDR,0.0036,2026-01-13
IDR,0.0036,2026-01-14
IDR,0.0036,2026-01-15
IDR,0.0036,2026-01-16
IDR,0.0036,2026-01-17
IDR,0.0036,2026-01-18
IDR,0.0036,2026-01-19
IDR,0.0036,2026-01-20
IDR,0.0037,2026-01-21
IDR,0.0037,2026-01-22
IDR,0.0037,2026-01-23
IDR,0.0037,2026-01-24
IDR,0.0037,2026-01-25
IDR,0.0037,2026-01-26
IDR,0.0037,2026-01-27
IDR,0.0037,2026-01-28
IDR,0.0037,2026-01-29
IDR,0.0037,2026-01-30
INR,0.6535,2026-01-01
INR,0.6535,2026-01-02
INR,0.6535,2026-01-03
INR,0.6535,2026-01-04
INR,0.6521,2026-01-05
INR,0.653,2026-01-06
INR,0.6542,2026-01-07
INR,0.655,2026-01-08
INR,0.6546,2026-01-09
INR,0.6546,2026-01-10
INR,0.6546,2026-01-11
INR,0.6559,2026-01-12
INR,0.6551,2026-01-13
INR,0.6542,2026-01-14
INR,0.6538,2026-01-15
INR,0.653,2026-01-16
INR,0.653,2026-01-17
INR,0.653,2026-01-18
INR,0.6535,2026-01-19
INR,0.6541,2026-01-20
INR,0.6552,2026-01-21
INR,0.6547,2026-01-22
INR,0.6556,2026-01-23
INR,0.6556,2026-01-24
INR,0.6556,2026-01-25
INR,0.6568,2026-01-26
INR,0.656,2026-01-27
INR,0.6551,2026-01-28
INR,0.6539,2026-01-29
INR,0.6531,2026-01-30
JPY,0.3753,2026-01-01
JPY,0.3753,2026-01-02
JPY,0.3753,2026-01-03
JPY,0.3753,2026-01-04
JPY,0.3761,2026-01-05
JPY,0.3769,2026-01-06
JPY,0.3778,2026-01-07
JPY,0.3784,2026-01-08
JPY,0.379,2026-01-09
JPY,0.379,2026-01-10
JPY,0.379,2026-01-11
JPY,0.3785,2026-01-12
JPY,0.3791,2026-01-13
JPY,0.3799,2026-01-14
JPY,0.3805,2026-01-15
JPY,0.3812,2026-01-16
JPY,0.3812,2026-01-17
JPY,0.3812,2026-01-18
JPY,0.3804,2026-01-19
JPY,0.3815,2026-01-20
JPY,0.3842,2026-01-21
JPY,0.382,2026-01-22
JPY,0.3835,2026-01-23
JPY,0.3835,2026-01-24
JPY,0.3835,2026-01-25
JPY,0.3861,2026-01-26
JPY,0.3854,2026-01-27
JPY,0.3842,2026-01-28
JPY,0.3859,2026-01-29
JPY,0.3868,2026-01-30
KRW,0.0407,2026-01-01
KRW,0.0407,2026-01-02
KRW,0.0407,2026-01-03
KRW,0.0407,2026-01-04
KRW,0.0406,2026-01-05
KRW,0.0408,2026-01-06
KRW,0.0409,2026-01-07
KRW,0.0411,2026-01-08
KRW,0.041,2026-01-09
KRW,0.041,2026-01-10
KRW,0.041,2026-01-11
KRW,0.0412,2026-01-12
KRW,0.0411,2026-01-13
KRW,0.041,2026-01-14
KRW,0.0409,2026-01-15
KRW,0.0408,2026-01-16
KRW,0.0408,2026-01-17
KRW,0.0408,2026-01-18
KRW,0.0409,2026-01-19
KRW,0.041,2026-01-20
KRW,0.0413,2026-01-21
KRW,0.0411,2026-01-22
KRW,0.0412,2026-01-23
KRW,0.0412,2026-01-24
KRW,0.0412,2026-01-25
KRW,0.0415,2026-01-26
KRW,0.0414,2026-01-27
KRW,0.0413,2026-01-28
KRW,0.0412,2026-01-29
KRW,0.0411,2026-01-30
MXN,3.2695,2026-01-01
MXN,3.2695,2026-01-02
MXN,3.2695,2026-01-03
MXN,3.2695,2026-01-04
MXN,3.2612,2026-01-05
MXN,3.259,2026-01-06
MXN,3.2541,2026-01-07
MXN,3.2505,2026-01-08
MXN,3.2489,2026-01-09
MXN,3.2489,2026-01-10
MXN,3.2489,2026-01-11
MXN,3.2415,2026-01-12
MXN,3.246,2026-01-13
MXN,3.2518,2026-01-14
MXN,3.2574,2026-01-15
MXN,3.2605,2026-01-16
MXN,3.2605,2026-01-17
MXN,3.2605,2026-01-18
MXN,3.258,2026-01-19
MXN,3.2642,2026-01-20
MXN,3.2715,2026-01-21
MXN,3.2689,2026-01-22
MXN,3.2741,2026-01-23
MXN,3.2741,2026-01-24
MXN,3.2741,2026-01-25
MXN,3.2804,2026-01-26
MXN,3.279,2026-01-27
MXN,3.2651,2026-01-28
MXN,3.2518,2026-01-29
MXN,3.2407,2026-01-30
MYR,14.5089,2026-01-01
MYR,14.5089,2026-01-02
MYR,14.5089,2026-01-03
MYR,14.5089,2026-01-04
MYR,14.512,2026-01-05
MYR,14.534,2026-01-06
MYR,14.5518,2026-01-07
MYR,14.569,2026-01-08
MYR,14.5821,2026-01-09
MYR,14.5821,2026-01-10
MYR,14.5821,2026-01-11
MYR,14.5902,2026-01-12
MYR,14.5815,2026-01-13
MYR,14.572,2026-01-14
MYR,14.5643,2026-01-15
MYR,14.5518,2026-01-16
MYR,14.5518,2026-01-17
MYR,14.5518,2026-01-18
MYR,14.5604,2026-01-19
MYR,14.5715,2026-01-20
MYR,14.5926,2026-01-21
MYR,14.5801,2026-01-22
MYR,14.5912,2026-01-23
MYR,14.5912,2026-01-24
MYR,14.5912,2026-01-25
MYR,14.6143,2026-01-26
MYR,14.605,2026-01-27
MYR,14.5918,2026-01-28
MYR,14.611,2026-01-29
MYR,14.6189,2026-01-30
NOK,5.8485,2026-01-01
NOK,5.8485,2026-01-02
NOK,5.8485,2026-01-03
NOK,5.8485,2026-01-04
NOK,5.8312,2026-01-05
NOK,5.8214,2026-01-06
NOK,5.8115,2026-01-07
NOK,5.823,2026-01-08
NOK,5.8341,2026-01-09
NOK,5.8341,2026-01-10
NOK,5.8341,2026-01-11
NOK,5.8415,2026-01-12
NOK,5.852,2026-01-13
NOK,5.8618,2026-01-14
NOK,5.859,2026-01-15
NOK,5.8423,2026-01-16
NOK,5.8423,2026-01-17
NOK,5.8423,2026-01-18
NOK,5.839,2026-01-19
NOK,5.8592,2026-01-20
NOK,5.9114,2026-01-21
NOK,5.8827,2026-01-22
NOK,5.9015,2026-01-23
NOK,5.9015,2026-01-24
NOK,5.9015,2026-01-25
NOK,5.9439,2026-01-26
NOK,5.961,2026-01-27
NOK,5.9725,2026-01-28
NOK,5.991,2026-01-29
NOK,5.9986,2026-01-30
NZD,33.8513,2026-01-01
NZD,33.8513,2026-01-02
NZD,33.8513,2026-01-03
NZD,33.8513,2026-01-04
NZD,33.9125,2026-01-05
NZD,34.021,2026-01-06
NZD,34.1158,2026-01-07
NZD,34.196,2026-01-08
NZD,34.2302,2026-01-09
NZD,34.2302,2026-01-10
NZD,34.2302,2026-01-11
NZD,34.1895,2026-01-12
NZD,34.251,2026-01-13
NZD,34.3418,2026-01-14
NZD,34.4105,2026-01-15
NZD,34.4693,2026-01-16
NZD,34.4693,2026-01-17
NZD,34.4693,2026-01-18
NZD,34.3914,2026-01-19
NZD,34.5025,2026-01-20
NZD,34.8112,2026-01-21
NZD,34.619,2026-01-22
NZD,34.9015,2026-01-23
NZD,34.9015,2026-01-24
NZD,34.9015,2026-01-25
NZD,35.1483,2026-01-26
NZD,35.311,2026-01-27
NZD,35.4918,2026-01-28
NZD,35.6481,2026-01-29
NZD,35.7921,2026-01-30
PKR,0.2101,2026-01-01
PKR,0.2101,2026-01-02
PKR,0.2101,2026-01-03
PKR,0.2101,2026-01-04
PKR,0.2102,2026-01-05
PKR,0.2103,2026-01-06
PKR,0.2105,2026-01-07
PKR,0.2108,2026-01-08
PKR,0.2106,2026-01-09
PKR,0.2106,2026-01-10
PKR,0.2106,2026-01-11
PKR,0.2109,2026-01-12
PKR,0.2108,2026-01-13
PKR,0.2105,2026-01-14
PKR,0.2104,2026-01-15
PKR,0.2103,2026-01-16
PKR,0.2103,2026-01-17
PKR,0.2103,2026-01-18
PKR,0.2105,2026-01-19
PKR,0.2108,2026-01-20
PKR,0.2111,2026-01-21
PKR,0.2109,2026-01-22
PKR,0.2112,2026-01-23
PKR,0.2112,2026-01-24
PKR,0.2112,2026-01-25
PKR,0.2112,2026-01-26
PKR,0.211,2026-01-27
PKR,0.2108,2026-01-28
PKR,0.2105,2026-01-29
PKR,0.2106,2026-01-30
SAR,15.6769,2026-01-01
SAR,15.6769,2026-01-02
SAR,15.6769,2026-01-03
SAR,15.6769,2026-01-04
SAR,15.6512,2026-01-05
SAR,15.669,2026-01-06
SAR,15.6815,2026-01-07
SAR,15.692,2026-01-08
SAR,15.6897,2026-01-09
SAR,15.6897,2026-01-10
SAR,15.6897,2026-01-11
SAR,15.7118,2026-01-12
SAR,15.705,2026-01-13
SAR,15.6912,2026-01-14
SAR,15.6843,2026-01-15
SAR,15.6725,2026-01-16
SAR,15.6725,2026-01-17
SAR,15.6725,2026-01-18
SAR,15.679,2026-01-19
SAR,15.6852,2026-01-20
SAR,15.7214,2026-01-21
SAR,15.7037,2026-01-22
SAR,15.7315,2026-01-23
SAR,15.7315,2026-01-24
SAR,15.7315,2026-01-25
SAR,15.7461,2026-01-26
SAR,15.724,2026-01-27
SAR,15.7015,2026-01-28
SAR,15.6889,2026-01-29
SAR,15.7018,2026-01-30
SEK,6.3904,2026-01-01
SEK,6.3904,2026-01-02
SEK,6.3904,2026-01-03
SEK,6.3904,2026-01-04
SEK,6.3812,2026-01-05
SEK,6.379,2026-01-06
SEK,6.3615,2026-01-07
SEK,6.374,2026-01-08
SEK,6.3892,2026-01-09
SEK,6.3892,2026-01-10
SEK,6.3892,2026-01-11
SEK,6.4015,2026-01-12
SEK,6.412,2026-01-13
SEK,6.4258,2026-01-14
SEK,6.4312,2026-01-15
SEK,6.4215,2026-01-16
SEK,6.4215,2026-01-17
SEK,6.4215,2026-01-18
SEK,6.4107,2026-01-19
SEK,6.439,2026-01-20
SEK,6.5118,2026-01-21
SEK,6.4804,2026-01-22
SEK,6.5215,2026-01-23
SEK,6.5215,2026-01-24
SEK,6.5215,2026-01-25
SEK,6.6152,2026-01-26
SEK,6.634,2026-01-27
SEK,6.6492,2026-01-28
SEK,6.6622,2026-01-29
SEK,6.6926,2026-01-30
SGD,45.7332,2026-01-01
SGD,45.7332,2026-01-02
SGD,45.7332,2026-01-03
SGD,45.7332,2026-01-04
SGD,45.791,2026-01-05
SGD,45.852,2026-01-06
SGD,45.9115,2026-01-07
SGD,45.984,2026-01-08
SGD,46.0312,2026-01-09
SGD,46.0312,2026-01-10
SGD,46.0312,2026-01-11
SGD,45.9623,2026-01-12
SGD,45.981,2026-01-13
SGD,46.059,2026-01-14
SGD,46.1118,2026-01-15
SGD,46.1627,2026-01-16
SGD,46.1627,2026-01-17
SGD,46.1627,2026-01-18
SGD,46.0915,2026-01-19
SGD,46.214,2026-01-20
SGD,46.4215,2026-01-21
SGD,46.2043,2026-01-22
SGD,46.3118,2026-01-23
SGD,46.3118,2026-01-24
SGD,46.3118,2026-01-25
SGD,46.4869,2026-01-26
SGD,46.5015,2026-01-27
SGD,46.4912,2026-01-28
SGD,46.6204,2026-01-29
SGD,46.5849,2026-01-30
SYP,0.0053,2026-01-01
SYP,0.0053,2026-01-02
SYP,0.0053,2026-01-03
SYP,0.0053,2026-01-04
SYP,0.0053,2026-01-05
SYP,0.0053,2026-01-06
SYP,0.0054,2026-01-07
SYP,0.0054,2026-01-08
SYP,0.0054,2026-01-09
SYP,0.0054,2026-01-10
SYP,0.0054,2026-01-11
SYP,0.0055,2026-01-12
SYP,0.0055,2026-01-13
SYP,0.0055,2026-01-14
SYP,0.0055,2026-01-15
SYP,0.0054,2026-01-16
SYP,0.0054,2026-01-17
SYP,0.0054,2026-01-18
SYP,0.0054,2026-01-19
SYP,0.0055,2026-01-20
SYP,0.0056,2026-01-21
SYP,0.0056,2026-01-22
SYP,0.0055,2026-01-23
SYP,0.0055,2026-01-24
SYP,0.0055,2026-01-25
SYP,0.5341,2026-01-26
SYP,0.5332,2026-01-27
SYP,0.5315,2026-01-28
SYP,0.5322,2026-01-29
SYP,0.5328,2026-01-30
THB,1.8587,2026-01-01
THB,1.8587,2026-01-02
THB,1.8587,2026-01-03
THB,1.8587,2026-01-04
THB,1.8612,2026-01-05
THB,1.8654,2026-01-06
